types,name,address,city,state,phone,twitter_name,facebook_page_id
Shopping,Rhode Island Antiques Mall,345 Fountain St,Pawtucket,RI,(401) 475-3400,"",""
Shopping,Tag Sale Treasures,2154 Broad St,Cranston,RI,,"",""
Shopping,This and That Shoppe the,234 Wickenden St,Providence,RI,(401) 861-1394,"",""
Shopping,Community Resource Corp,15 Hillhurst Ave,Providence,RI,(401) 942-3301,"",""
Shopping,Lotus,128 N Main St,Providence,RI,(401) 351-1010,"",""
Shopping,Tilden-Thurber Co,292 Westminster St,Providence,RI,(401) 272-3200,"",""
Shopping,Amendolara Robert Assocs Inc,350 S Main St,Providence,RI,(401) 751-5643,"",""
Shopping,Skybid,24 S Angell St,Providence,RI,(401) 272-9833,"",""
Shopping,Mangan Elizabeth Art & Antiques,2145 Broad St,Cranston,RI,(401) 781-5226,"",""
Shopping,Grasmere,40 Maple Ave,Barrington,RI,(401) 247-2789,"",""
Shopping,Ri Internet Consignment and Sales,1487 Smithfield Ave,Lincoln,RI,(401) 475-1190,"",""
Shopping,All Amanda Lynn's Antiques,640 Fall River Ave,Seekonk,MA,(508) 336-5205,"",""
Shopping,Little Rhody Coin & Collectibles,911 Warwick Ave,Warwick,RI,(401) 467-2323,"",""
Shopping,Yankee Drummer Antiques,326 N Broadway,Rumford,RI,(401) 435-5540,"",""
Shopping,Amidec,29 Exchange St,Pawtucket,RI,(401) 726-6200,"",""
Shopping,Antiques of Seekonk,416 Taunton Ave,Seekonk,MA,(508) 336-0180,"",""
Shopping,Aaaaa All Amanda Lynn's Antiques & Used Furniture,640 Fall River Ave,Seekonk,MA,(508) 676-3329,"",""
Shopping,Stock Exchange the,57 Maple Ave,Barrington,RI,(401) 247-5400,"",""
Shopping,AS220,115 Empire St,Providence,RI,(401) 861-9190,as220,""
Shopping,Gallery Belleau,424 Wickenden St,Providence,RI,(401) 456-0011,"",""
Shopping,Providence Picture Frame,27 Dryden Ln,Providence,RI,(401) 421-6196,"",256979794331176
Shopping,Studio Hop,810 Hope St,Providence,RI,(401) 621-2262,"",126072329479
Shopping,Providence Art Club,11 Thomas St,Providence,RI,(401) 331-1114,"",""
Shopping,Tiny Showcase,PO Box 2413,Providence,RI,,"",""
Shopping,Three Wheel Studio,405 Wickenden St,Providence,RI,,"",""
Shopping,Yellow Peril Gallery,60 Valley St,Providence,RI,(401) 861-1535,"",""
Shopping,Royal Gallery,298 Atwells Ave,Providence,RI,(401) 831-8831,"",""
Shopping,Cory Clinton,25 Astral Ave,Providence,RI,,"",""
Shopping,The Spot on Thayer,286 Thayer Street,Providence,RI,(401) 383-7133,"",""
Shopping,Color Bomb Tattoo,150 Broadway,Providence,RI,(401) 861-0133,"",""
Shopping,Picture This,158 Wickenden St,Providence,RI,(401) 273-7263,"",""
Shopping,Chabot Fine Art Gallery,379 Atwells Ave,Providence,RI,(401) 432-7783,"",""
Shopping,risd works,20 N Main St,Providence,RI,(401) 277-4949,"",""
Shopping,Opm,207 Weybosset St,Providence,RI,(401) 274-8885,"",""
Shopping,Bert Gallery,540 S Water St,Providence,RI,(401) 751-2628,"",""
Shopping,Bryce Studio,1005 Main Street,Pawtucket,RI,(401) 419-0775,"",""
Shopping,R I Watercolor Society,Slater Park,Pawtucket,RI,(401) 726-1876,"",""
Shopping,PeaceLove Studios,171 Main St,Pawtucket,RI,(401) 475-9778,peaceloveri,peacelovestudios
Shopping,Flying Shuttles Studio,250 Main St Ste 12,Pawtucket,RI,(401) 365-1751,"",""
Shopping,Machines With Magnets,400 Main St,Pawtucket,RI,(401) 475-2655,mwmstudio,76603686939
Shopping,Worth & Company Appraisers,PO Box 603359,Providence,RI,(401) 277-0667,"",""
Shopping,Kinkade Thomas,155 Providence Pl # 106,Providence,RI,(401) 270-4199,"",""
Shopping,Lenore Gray Gallery Inc,15 Meeting St,Providence,RI,(401) 274-3900,"",""
Shopping,J R S Fine Art,218 Wickenden St,Providence,RI,(401) 331-4380,"",""
Shopping,New Urban Arts,741 Westminster St,Providence,RI,(401) 751-4556,"",""
Shopping,New England Picture Frame,845 Allens Ave,Providence,RI,(401) 781-1890,"",""
Shopping,Wheeler Gallery,228 Angell St,Providence,RI,(401) 421-9230,"",""
Shopping,East Side Framery,16 S Angell St,Providence,RI,(401) 453-6740,"",""
Shopping,Art Realty,943 Chalkstone Ave,Providence,RI,(401) 421-5151,"",""
Shopping,Hive Gallery and Custom Tattoo Studio,685 N Main St,Providence,RI,(401) 277-3050,"",""
Shopping,The Stairwell Gallery,504 Broadway,Providence,RI,,"",""
Shopping,Thomas Kinkade Seahaven Galleries,155 Providence Pl,Providence,RI,(401) 270-4199,"",""
Shopping,PO Gallery,155 Westminster St,Providence,RI,(401) 273-9144,"",""
Shopping,5 Traverse Gallery,5 Traverse Street,Providence,RI,(401) 278-4968,"",""
Shopping,Touba African American,45 Weybosset St,Providence,RI,(401) 228-7373,"",""
Shopping,Chad Jase,433 Union Ave,Providence,RI,(401) 450-8462,"",""
Shopping,Gallery Flux,260 Weybosset St,Providence,RI,(401) 274-9120,"",""
Shopping,Gallery Z,259 Atwells Ave,Providence,RI,(401) 454-8844,"",""
Shopping,Alliance of Artists'communities,255 S Main St,Providence,RI,(401) 351-4320,"",""
Shopping,David Charles Gallery,263 S Main St,Providence,RI,(401) 421-6764,"",""
Shopping,Crowell Art Gallery,1200 Elmwood Ave,Providence,RI,(401) 941-8787,"",""
Shopping,Oneway Gallery,231 Westminster St,Providence,RI,(401) 228-6610,"",""
Shopping,Baseline,7 Dike St,Providence,RI,(401) 490-7202,"",""
Shopping,Spider's Closet,1005 Main St Unit 2224,Pawtucket,RI,(401) 305-5423,"",""
Shopping,Spider's Closet,1005 Main St Unit 2101,Pawtucket,RI,(401) 305-5423,"",""
Shopping,Contrast Art Gallery,1005 Main St,Pawtucket,RI,(401) 475-5566,"",""
Shopping,Deenie Pacik's Studio,25 Hartford Pl,Warwick,RI,(401) 919-5969,"",""
Shopping,Complete Picture the,21 Brook St,Seekonk,MA,(508) 399-7703,"",""
Shopping,Larisa Designs,,Cranston,RI,(401) 965-0658,"",""
Shopping,Ahlers Designs Inc,999 Main St,Pawtucket,RI,(401) 365-1010,"",""
Shopping,Dew Claw Studios,545 Pawtucket Ave,Pawtucket,RI,(401) 461-2069,"",""
Shopping,Life Inc,2731 Pawtucket Ave,East Providence,RI,(401) 432-7270,"",""
Shopping,Windmill Studio,50 Rolfe Sq,Cranston,RI,(401) 461-3911,"",""
Shopping,Alan Gaouette Painting,21 Ledge St,Central Falls,RI,(401) 241-6396,"",288308024531774
Shopping,Craftland,235 Westminster St,Providence,RI,,"",""
Shopping,Fresh Purls,769A Hope St,Providence,RI,(401) 270-8220,freshpurls,337414235651
Shopping,iParty,162 Hillside Rd,Cranston,RI,(401) 942-4330,ipartystores,61139241132
Shopping,Just Fabric,360 Atwood Ave,Cranston,RI,(401) 383-6286,"",""
Shopping,iParty,231 Highland Ave,Seekonk,MA,(508) 336-0136,ipartystores,61139241132
Shopping,Peter Patchis Yarns,174 Cross St,Central Falls,RI,(401) 723-3116,"",""
Shopping,The Foundry Art Show,172 Exchange St,Pawtucket,RI,,"",""
Shopping,Touched by Green,271 S Main St,Providence,RI,(401) 223-4420,"",""
Shopping,Eastern Art & Frame Company,1376 Eddy St,Providence,RI,(401) 781-8363,"",""
Shopping,Bella Art,1665 Hartford Ave,Johnston,RI,(401) 383-0199,"",bellaartonline
Shopping,Trinity Stained Glass & Windmill Studio,400 Warwick Ave,Warwick,RI,(401) 781-7766,"",""
Shopping,Bambini,251 S Main St,Providence,RI,(401) 490-6952,"",""
Shopping,LeLe & Boo,298 Willett Ave,Riverside,RI,(401) 433-0400,"",LeLeandBooChildrensConsignment
Shopping,Cellar Stories Book Store,111 Mathewson St,Providence,RI,(401) 521-2665,"",CellarStories
Shopping,Armageddon Shop,436 Broadway,Providence,RI,(401) 521-6667,"",""
Shopping,Olympic Records,580 Wickenden St,Providence,RI,(401) 301-9266,"",""
Shopping,What Cheer Antiques,7 S Angell St,Providence,RI,(401) 861-4244,"",""
Shopping,Brown Bookstore,242 Thayer Street,Providence,RI,(401) 863-3168,"",""
Shopping,Newbury Comics,74 Providence Place,Providence,RI,(401) 383-0044,newburycomics,61301962345
Shopping,Myopic Books,5 S Angell St,Providence,RI,(401) 521-5533,"",""
Shopping,Analog Underground,504 Broadway,Providence,RI,(401) 274-4123,"",""
Shopping,College Hill Bookstore,252 Thayer St,Providence,RI,(401) 331-4432,"",""
Shopping,Symposium Books,224 Thayer St,Providence,RI,(401) 421-0393,"",""
Shopping,Broad St Video,712 Broad St,Providence,RI,(401) 781-3310,"",""
Shopping,Amazing Superstores,15 Thurbers Ave,Providence,RI,(401) 467-7631,amazingstores,amazingstores
Shopping,Borders Books & Music,142 Providence Pl,Providence,RI,(401) 270-4801,"",""
Shopping,Comic Doctor,780 Oaklawn Ave,Cranston,RI,(401) 275-6400,"",""
Shopping,Beau Video Ltd,171 Pawtucket Ave,Pawtucket,RI,(401) 728-9511,"",""
Shopping,Kangaroo Cd's & Tapes,1759 Mineral Spring Ave,North Providence,RI,(401) 353-5480,"",""
Shopping,Books On the Square At Trinity Rep,201 Washington St,Providence,RI,(401) 521-3111,"",""
Shopping,X-Citement Video,725 Branch Ave,Providence,RI,(401) 454-7676,"",""
Shopping,In Your Ear Records,286 Thayer St,Providence,RI,(401) 861-1515,"",""
Shopping,Hollywood Video,919 Manton Ave,Providence,RI,(401) 831-6519,"",""
Shopping,Mother Mystic,179 Dean St,Providence,RI,(401) 353-3099,"",245420545049
Shopping,Prime Time Video Digital Productions,209 Montgomery Ave,Providence,RI,(401) 941-1202,"",""
Shopping,El Palacio De La Musica 2,1023 Broad St,Providence,RI,(401) 461-0808,"",""
Shopping,Simon Steven,1 Richmond Sq,Providence,RI,(401) 331-4693,"",""
Shopping,Mega Mezcla Record Shop,1311 Broad St,Providence,RI,(401) 490-4501,"",""
Shopping,Amor Christian Bookstore,1261 Chalkstone Ave,Providence,RI,(401) 490-0440,"",""
Shopping,Renaissance City Records,76 Dorrance St Ste 403,Providence,RI,(401) 438-4232,"",""
Shopping,Game Freak Store,986 Broad St,Providence,RI,(401) 785-1555,"",""
Shopping,Symposium Books Inc,225 Dupont Dr,Providence,RI,(401) 944-1330,"",""
Shopping,Gun Molly Video,741 Westminster St,Providence,RI,(401) 270-2703,"",""
Shopping,Snow Street Book & Video,25 Snow St,Providence,RI,(401) 421-3465,"",""
Shopping,El Nano Records,1220 Broad St,Providence,RI,(401) 941-5494,"",""
Shopping,Hanby Ron,56 Sheldon St,Providence,RI,(401) 273-1238,"",""
Shopping,Esta's Too,257 Thayer St,Providence,RI,(401) 831-2651,"",""
Shopping,Blockbuster Video,661 Atwells Ave,Providence,RI,(401) 351-9110,BlockbusterCC,""
Shopping,Big D's Music World,525 Hartford Ave,Providence,RI,(401) 421-7977,"",""
Shopping,X-Citement Video,739 Hartford Ave,Providence,RI,(401) 751-7676,"",""
Shopping,Millennium Video,345 Charles St,Providence,RI,(401) 277-9595,"",""
Shopping,Blockbuster Video,1224 N Main St,Providence,RI,(401) 521-7890,BlockbusterCC,""
Shopping,Get Magazine,73 Fort Ave,Cranston,RI,(401) 941-1368,GetRIMag,208478282527797
Shopping,Hollywood Video,250 Atwood Ave,Cranston,RI,(401) 464-5068,"",""
Shopping,White Light Books,1464 Park Ave,Cranston,RI,(401) 944-4130,"",""
Shopping,Rhode Island Publications Society,1445 Wampanoag Trl,Riverside,RI,(401) 272-1776,"",""
Shopping,Motif Magazine,1005 Main St,Pawtucket,RI,(401) 312-3305,"",""
Shopping,Moviestop,51 Commerce Way,Seekonk,MA,(508) 336-4172,"",""
Shopping,Palacio De La Musica,657 Dexter St,Central Falls,RI,(401) 725-0590,"",""
Shopping,Game Crazy,244 Atwood Ave,Cranston,RI,(401) 275-0627,"",""
Shopping,Hollywood Video,173 Sockanosset Cross Rd,Cranston,RI,(401) 946-6334,"",""
Shopping,Game Crazy,398 Cottage St,Pawtucket,RI,(401) 726-5565,"",""
Shopping,Fye,1201 Fall River Ave Ste 3,Seekonk,MA,(508) 336-3570,"",""
Shopping,Video Games Etc,337 Warren Ave,East Providence,RI,(401) 434-9741,"",""
Shopping,GameStop,45 Commerce Way,Seekonk,MA,(508) 336-2118,"",""
Shopping,Wishing Well Bridal,333 Newport Ave,East Providence,RI,(401) 434-4600,"",""
Shopping,Blackstone Fashions and Gifts,625 Roosevelt Ave,Central Falls,RI,(401) 728-2958,"",""
Shopping,Elegant Bridal Creations,574 Main St,Pawtucket,RI,(401) 728-2210,"",""
Shopping,A 3 W Inc,228 Atwells Ave,Providence,RI,(401) 421-0350,"",""
Shopping,Providence Blueprint Co Inc,681 Westminster St,Providence,RI,(401) 272-9060,"",""
Shopping,Broadspin Technology Partners,2 Charles St,Providence,RI,(401) 441-5213,"",""
Shopping,Computer Depot,372 Atwells Ave,Providence,RI,(401) 454-5335,"",""
Shopping,R I Computer Consulting Inc,545 Pawtucket Ave Unit 103,Pawtucket,RI,(401) 274-1886,"",""
Shopping,Htech Solutions Corp,619 Main St,Pawtucket,RI,(401) 305-3430,"",""
Shopping,Automation Systems International,1270 Mineral Spring Ave Unit 5,North Providence,RI,(401) 728-6262,"",""
Shopping,Sprint Pcs,1920 Mineral Spring Ave,North Providence,RI,(401) 354-8884,"",""
Shopping,ABC Computers,694 Park Ave,Cranston,RI,(401) 467-7209,"",""
Shopping,First Resource Computer Wholesale,590 Reservoir Ave,Cranston,RI,(401) 941-6711,"",""
Shopping,Wallace Software Design,3350 Pawtucket Ave,Riverside,RI,(401) 438-3030,"",""
Shopping,Computer Exchange,2399 Pawtucket Ave Unit 1,East Providence,RI,(401) 431-0019,"",""
Shopping,Lush,One Providence Pl,Providence,RI,(401) 432-6587,"",""
Shopping,Zop Soap,186 Union St,Providence,RI,,"",""
Shopping,Sephora,168 Providence Pl,Providence,RI,(401) 270-8989,sephora,""
Shopping,Aveda,125 Providence Pl,Providence,RI,(401) 270-4530,"",""
Shopping,Avadora Salon & Boutique,198 Newport Ave,Rumford,RI,(401) 435-6749,"",""
Shopping,Diamond Creative Eyebrows,160 Gansett Ave,Cranston,RI,(401) 943-3339,"",""
Shopping,Gathering Beauty Supply the,319 Pocasset Ave,Providence,RI,(401) 944-1700,"",""
Shopping,Solo Beauty Supply,1366 Broad St,Providence,RI,(401) 467-3454,"",""
Shopping,Mariama's Hair Store & Braids,1294 Westminster St,Providence,RI,(401) 274-7750,"",""
Shopping,Bet Beauty Supply Inc,589 Broad St,Providence,RI,(401) 351-5054,"",""
Shopping,Beauty Works,361 Reservoir Ave,Providence,RI,(401) 467-3337,"",""
Shopping,Unique Beauty Supply,223 Plainfield St,Providence,RI,(401) 275-2290,"",""
Shopping,Soluciones Naturales,49 Pocasset Ave,Providence,RI,(401) 632-0763,"",""
Shopping,Matilda's Hair & Beauty Supplies Unlimited,320 Cranston St,Providence,RI,(401) 351-2792,"",""
Shopping,Lydie's,170 Dean St,Providence,RI,(401) 273-0029,"",""
Shopping,Fanta Beauty Supply,230 Cranston St,Providence,RI,(401) 865-6016,"",""
Shopping,Matilda's Fashion Boutique,320 Cranston St,Providence,RI,(401) 351-2792,"",""
Shopping,Miatta's Beauty Supply,527 Hartford Ave,Providence,RI,(401) 831-6820,"",""
Shopping,Two Brothers Beauty Supply,60 Eddy St,Providence,RI,(401) 831-6222,"",""
Shopping,Sally Beauty Supply,13 Smithfield Rd,North Providence,RI,(401) 353-6124,sallybeauty?,""
Shopping,Sally Beauty Supply,236 Garfield Ave,Cranston,RI,(401) 275-0838,sallybeauty?,""
Shopping,Sally Beauty Supply,368 Cottage St,Pawtucket,RI,(401) 724-3749,sallybeauty?,""
Shopping,C B Sullivan Inc,1375 Park Ave,Cranston,RI,(401) 941-2981,"",""
Shopping,Beauty Works,50 Ann Mary St,Pawtucket,RI,(401) 726-5357,"",""
Shopping,Cb Sullivan Co Inc,1525 Smith St,North Providence,RI,(401) 353-9700,"",""
Shopping,Diamond Creative Eyebrows,615 Central Ave,Pawtucket,RI,(401) 723-5152,"",""
Shopping,Arbonne New England,65 Nipmuc,North Providence,RI,(401) 339-2652,"",""
Shopping,Sally Beauty Supply,11 Commerce Way,Seekonk,MA,(508) 336-2533,sallybeauty?,""
Shopping,Fanta Cosmetic & Beauty Supply,618 Broadway,Pawtucket,RI,(401) 722-3570,"",""
Shopping,Mary Jane's Beauty Salon,1630 Mineral Spring Ave Ste 4,North Providence,RI,(401) 231-4145,"",""
Shopping,Sally Beauty Supply,11 Commerce Way Ste 7,Johnston,RI,(401) 861-0777,sallybeauty?,""
Shopping,Joe's Place,1744 Cranston St,Cranston,RI,(401) 946-5050,"",""
Shopping,Black Princess,392 West Ave,Pawtucket,RI,(401) 475-7858,"",""
Shopping,Golgi,15 Walker Ave,Lincoln,RI,(401) 663-5522,"",""
Shopping,Ace Beauty Supply Co,150 Highland Ave,Seekonk,MA,(508) 336-6801,"",""
Shopping,Ace Beauty Supply,Shaws Plz,Pawtucket,RI,(401) 723-9957,"",""
Shopping,Mje Fabric & Beauty Supply,954 Mineral Spring Ave,Pawtucket,RI,(401) 722-2191,"",""
Shopping,Salon Concepts,935 Park Ave,Cranston,RI,(401) 467-8382,"",""
Shopping,City Liquors,1285 N Main St,Providence,RI,(401) 831-2337,"",cityliquors
Shopping,East Side Prescription Center,632 Hope St,Providence,RI,(401) 751-1430,EastSideRx,EastSidePrescriptionCenter
Shopping,Walgreens,354 Admiral St,Providence,RI,(401) 331-2636,"",""
Shopping,Cvs Pharmacy,481 Angell St,Providence,RI,(401) 521-4340,"",""
Shopping,Walgreens,533 Elmwood Ave,Providence,RI,(401) 781-7930,"",""
Shopping,Walgreens,295 Academy Ave,Providence,RI,(401) 273-7675,"",""
Shopping,Walgreens,1140 N Main St,Providence,RI,(401) 278-4901,"",""
Shopping,Walgreens,333 Atwells Ave,Providence,RI,(401) 276-8301,"",""
Shopping,Cvs/Pharmacy,1475 Newman Ave,Seekonk,MA,(508) 399-8801,"",""
Shopping,Walgreens,100 Broad St,Pawtucket,RI,(401) 724-6724,"",""
Shopping,Walgreens,385 Cottage St,Pawtucket,RI,(401) 727-4407,"",""
Shopping,CVS Pharmacy,681 Reservoir Ave,Cranston,RI,(401) 943-7186,"",""
Shopping,Rite Aid Pharmacies,456 Branch Ave,Providence,RI,(401) 331-3774,"",""
Shopping,Cvs Pharmacy,Reservoir Ave,Providence,RI,(401) 946-3960,"",""
Shopping,Rite Aid Pharmacies,1200 N Main St,Providence,RI,(401) 272-3048,"",""
Shopping,Stop & Shop Pharmacy,850 Manton Ave,Providence,RI,(401) 453-0288,"",""
Shopping,Rite Aid Pharmacies,200 Academy Ave,Providence,RI,(401) 521-4941,"",""
Shopping,Walgreens,1 Pocasset Ave,Providence,RI,(401) 464-6501,"",""
Shopping,Walgreens,1010 Park Ave,Cranston,RI,(401) 946-0337,"",""
Shopping,Walgreens,1763 Broad St,Cranston,RI,(401) 461-6770,"",""
Shopping,Walgreens,1074 Mineral Spring Ave,North Providence,RI,(401) 725-6824,"",""
Shopping,Walgreens,600 Warren Ave,East Providence,RI,(401) 438-9501,"",""
Shopping,Cvs Pharmacy,1400 Hartford Ave,Johnston,RI,(401) 351-1811,"",""
Shopping,Rite Aid Pharmacies,1459 Atwood Ave,Johnston,RI,(401) 273-4470,"",""
Shopping,Cvs Pharmacy,309 Broad St,Central Falls,RI,(401) 721-9880,"",""
Shopping,Rite Aid Pharmacies,1086 Willett Ave Rear,Riverside,RI,(401) 433-5710,"",""
Shopping,Rite Aid Pharmacies,1285 Reservoir Ave,Cranston,RI,(401) 464-6155,"",""
Shopping,Stop & Shop Pharmacy,675 Beverage Hill Ave,Pawtucket,RI,(401) 726-5332,"",""
Shopping,Fairlawn Pharmacy Inc,582 Smithfield Ave,Pawtucket,RI,(401) 723-8070,"",""
Shopping,Walgreens,1387 Plainfield St,Johnston,RI,(401) 942-6182,"",""
Shopping,Walgreens,1583 Atwood Ave,Johnston,RI,(401) 231-1280,"",""
Shopping,Cvs Pharmacy,307 Broad St,Central Falls,RI,(401) 726-8119,"",""
Shopping,Cvs Pharmacy,444 Willett Ave,Riverside,RI,(401) 433-1120,"",""
Shopping,Central Drug Inc,1060 Broad St,Central Falls,RI,(401) 725-1641,"",""
Shopping,Suburban Pharmacy,242 Pawtuxet Ave,Warwick,RI,(401) 781-2110,"",""
Shopping,Prescription Compounding Specialists of Ri,1145 Reservoir Ave Ste 202,Cranston,RI,(401) 429-0330,"",""
Shopping,Walgreens,25 Putnam Pike,Johnston,RI,(401) 231-6561,"",""
Shopping,K K Sound & Light Co,188 Babcock St,Providence,RI,(401) 461-2828,"",""
Shopping,Dark Roast Audio,403 Charles St,Providence,RI,(401) 861-0715,"",""
Shopping,Dish Network,56 Phenix Ave,Cranston,RI,(401) 946-0082,dish,dishnetwork
Shopping,Jabbour Electronic Supplies Inc,345 Fountain St,Pawtucket,RI,(800) 321-5018,"",""
Shopping,Gregory's Optical,263 Wickenden St,Providence,RI,(401) 421-4770,"",""
Shopping,Opt Eyewear Boutique,138A Wayland Ave,Providence,RI,(401) 490-0200,"",""
Shopping,Providence Eye Associates,50 Maude St,Providence,RI,(401) 351-5664,"",""
Shopping,Eyes Unique,1180 Park Ave,Cranston,RI,(401) 943-3937,"",""
Shopping,Sixth Ward Brown For Mayor Hdqrs,421 Manton Ave,Providence,RI,(401) 272-8282,"",""
Shopping,Wright Phillip G Optmtrst,740 N Main St,Providence,RI,(401) 272-8282,"",""
Shopping,Messina Claire T OD,50 Maude St,Providence,RI,(401) 351-5664,"",""
Shopping,Solstice Sunglass Boutique,22 Providence Pl,Providence,RI,(401) 228-7277,"",""
Shopping,Scruples Designer Products,122 Manton Ave,Providence,RI,(401) 331-6560,"",""
Shopping,R I Case,350 Kinsley Ave,Providence,RI,(401) 751-2311,"",""
Shopping,Kids Optical,2 Dudley St Ste 505,Providence,RI,(401) 444-7008,"",""
Shopping,East Side Eyewear,138 Wayland Ave,Providence,RI,(401) 421-1920,"",""
Shopping,Tamboe Wm Optcn,919 Smith St,Providence,RI,(401) 351-2769,"",""
Shopping,Sunglass Hut,284 Providence Pl,Providence,RI,(401) 270-4158,"",""
Shopping,Degiulio Lisa A Optmtrst,130 Westminster St,Providence,RI,(401) 331-7562,"",""
Shopping,Libassi Mark J Optcn,130 Westminster St,Providence,RI,(401) 331-7562,"",""
Shopping,Optical Service,919 Smith St,Providence,RI,(401) 351-2769,"",""
Shopping,Eye Care Services,740 N Main St,Providence,RI,(401) 272-8282,"",""
Shopping,Cesaro Thomas P OD,50 Maude St,Providence,RI,(401) 351-5664,"",""
Shopping,Sunglass Hut International,92 Providence Pl,Providence,RI,(401) 270-4156,"",""
Shopping,Riverside Optical Shop,205A Bullocks Point Ave,Riverside,RI,(401) 437-1298,"",""
Shopping,Pearle Vision,20 Commerce Way Ste 6,Seekonk,MA,(508) 336-7040,PearleVision,""
Shopping,Optical Care Ltd,1388 Mineral Spring Ave,North Providence,RI,(401) 353-1310,"",""
Shopping,Vision World,1925 Pawtucket Ave,East Providence,RI,(401) 421-4760,"",""
Shopping,Thacker Robt M Optcn,815 Oaklawn Ave,Cranston,RI,(401) 942-5486,"",""
Shopping,Dichiara Frank W Optmtrst,1150 Reservoir Ave,Cranston,RI,(401) 943-8151,"",""
Shopping,Perlow Ann Rotondo Optmtrst,1150 Reservoir Ave,Cranston,RI,(401) 943-8151,"",""
Shopping,Envisions Eye Care,1970 Pawtucket Ave,East Providence,RI,(401) 438-1166,"",""
Shopping,Schweizer & Multilens of America Inc,85 Industrial Cir Ste 113,Lincoln,RI,(401) 722-1108,"",""
Shopping,Eye Shop At Ophthalmic Surgeons,1524 Atwood Ave Ste 240,Johnston,RI,(401) 351-6450,"",""
Shopping,Moroff Richard Optometrist,150 Highland Ave,Seekonk,MA,(508) 336-5500,"",""
Shopping,School Street Opticians,333 School St Ste 304,Pawtucket,RI,(401) 723-4910,"",""
Shopping,Vision World,1875 Mineral Spring Ave,North Providence,RI,(401) 353-3200,"",""
Shopping,Folgo Barbara A Optcn,815 Oaklawn Ave Ste 3,Cranston,RI,(401) 942-5486,"",""
Shopping,Deruosi David R OD,1150 Reservoir Ave,Cranston,RI,(401) 943-8151,"",""
Shopping,Sunglasses International,71 Cypress St,Warwick,RI,(401) 941-8154,"",""
Shopping,Shalmar Eyes'n Optics,1395 Atwood Ave Ste 103,Johnston,RI,(401) 943-4330,"",""
Shopping,Oracle Lens Manufacturing Corp,30 Jefferson Blvd,Warwick,RI,(401) 736-9600,"",""
Shopping,Sunglass Hut International,55 Hillside Rd,Cranston,RI,(401) 944-5474,"",""
Shopping,Lemos Lionel Jr Optmtrst,250 Wampanoag Trl,Riverside,RI,(401) 435-5555,"",""
Shopping,Accurx Inc,100 Federal Way,Johnston,RI,(401) 454-2920,"",""
Shopping,American Eyeglass Center Inc,1365 Hartford Ave,Johnston,RI,(401) 521-0102,"",""
Shopping,Ragosta Nancy Optmtrst,1365 Hartford Ave,Johnston,RI,(401) 521-0102,"",""
Shopping,East Bay Eye Care,690 Warren Ave,East Providence,RI,(401) 434-7590,"",""
Shopping,East Providence Family Eye Care Ltd,250 Wampanoag Trl Ste 304,Riverside,RI,(401) 435-5555,"",""
Shopping,Europtik,664 Dyer Ave,Cranston,RI,(401) 275-9710,"",""
Shopping,Strand Optical,815 Oaklawn Ave,Cranston,RI,(401) 942-5486,"",""
Shopping,Remsbecker Stephen A,224 Waterman Ave,East Providence,RI,(401) 438-2445,"",""
Shopping,BJ's Optical,200 Stonehill Dr,Johnston,RI,(401) 943-1043,"",""
Shopping,Folgo Eugene L Jr Optcn,815 Oaklawn Ave,Cranston,RI,(401) 942-5486,"",""
Shopping,Mega Joseph Optmtrst,1150 Reservoir Ave,Cranston,RI,(401) 943-8151,"",""
Shopping,Queen of Hearts,222 Westminster St,Providence,RI,(401) 421-1471,"",""
Shopping,Modern Love,220 Westminster St,Providence,RI,(401) 421-1475,"",""
Shopping,Benny's,66 Branch Ave,Providence,RI,(401) 861-5995,bennysstores,78460404786
Shopping,Details,277 Thayer St,Providence,RI,(401) 751-1870,"",""
Shopping,Nordstrom,6 Providence Pl,Providence,RI,(401) 621-3111,nordstrom,""
Shopping,Foreign Affair Warehouse,140 Brook St,Providence,RI,(401) 274-1484,"",""
Shopping,J Marcel Shoes,808 Hope St,Providence,RI,(401) 383-9777,"",""
Shopping,WHARF Clothing & Wares,212 Westminster St,Providence,RI,(401) 272-1231,shopwharf,""
Shopping,Lola Fashion Boutique,120 N Main St,Providence,RI,(401) 383-0021,"",""
Shopping,Second Time Around,294 Thayer St,Providence,RI,(401) 455-2050,"",""
Shopping,Berk's Shoes & Clothing Store,278 Thayer St,Providence,RI,(401) 831-0174,"",""
Shopping,OOP!,339 Ives St,Providence,RI,,"",""
Shopping,Victoria's Secret,121 Providence Pl,Providence,RI,(401) 270-4124,"",victoriassecret
Shopping,Classic Tuxedo,253 S Main St,Providence,RI,(401) 272-7316,"",""
Shopping,JCPenney,8 Providence Place,Providence,RI,(401) 751-3050,"",""
Shopping,Ocean State Job Lot of Johnston,1493 Hartford Ave,Johnston,RI,(401) 383-1307,"",""
Shopping,Francesca's Collections,Garden City Center,Cranston,RI,(401) 270-3257,shopfrancescas,""
Shopping,Snake Hill Trading Post,109 Higginson Ave,Lincoln,RI,(401) 764-0664,"",snakehilltradingpost
Shopping,Kohl's Department Store,1 Commerce Way,Seekonk,MA,(508) 336-2109,"",""
Shopping,Burlington Coat Factory,1386 Atwood Ave,Johnston,RI,(401) 946-9587,BCFTweets,""
Shopping,Dots,242 Garfield Ave,Cranston,RI,(401) 275-2012,"",""
